,jaenan_sn,address_si,address_gu,address_dong,call_d,call_t,Address,Address2_x,Address3_x,Address4_x,Address2_y,Address3_y,Address4_y,Freq,Location,latitude,longitude,Branch Name,Latitude,Longitude
106,WQ1139633746,서울특별시,동작구,상도동,20220309,1235,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
107,WS1140073456,서울특별시,동작구,상도동,20220524,1306,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
108,WR1139930632,서울특별시,동작구,상도동,20220427,1002,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
109,WT1140120253,서울특별시,동작구,상도동,20220601,1958,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
110,WT1140229361,서울특별시,동작구,상도동,20220621,2017,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
111,WS1140108297,서울특별시,동작구,상도동,20220530,1801,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
112,WQ1139680823,서울특별시,동작구,상도동,20220315,1055,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
113,WQ1139722750,서울특별시,동작구,상도동,20220321,1101,"서울특별시, 동작구, 상도동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,21,"(37.4988159, 126.9441045)",37.4988159,126.9441045,기상청,37.4937,126.9228
114,WS1139996497,서울특별시,동작구,대방동,20220510,647,"서울특별시, 동작구, 대방동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,7,"(37.5067997, 126.92913492678356)",37.5067997,126.9291349,기상청,37.4937,126.9228
115,WP1139523683,서울특별시,동작구,대방동,20220220,2030,"서울특별시, 동작구, 대방동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,7,"(37.5067997, 126.92913492678356)",37.5067997,126.9291349,기상청,37.4937,126.9228
116,WQ1139702161,서울특별시,동작구,대방동,20220318,1201,"서울특별시, 동작구, 대방동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,7,"(37.5067997, 126.92913492678356)",37.5067997,126.9291349,기상청,37.4937,126.9228
117,WT1140154687,서울특별시,동작구,대방동,20220608,930,"서울특별시, 동작구, 대방동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,7,"(37.5067997, 126.92913492678356)",37.5067997,126.9291349,기상청,37.4937,126.9228
118,WS1139965537,서울특별시,동작구,대방동,20220504,1038,"서울특별시, 동작구, 대방동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,7,"(37.5067997, 126.92913492678356)",37.5067997,126.9291349,기상청,37.4937,126.9228
119,WO1139305688,서울특별시,동작구,대방동,20220108,756,"서울특별시, 동작구, 대방동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,7,"(37.5067997, 126.92913492678356)",37.5067997,126.9291349,기상청,37.4937,126.9228
120,WR1139795525,서울특별시,동작구,대방동,20220402,848,"서울특별시, 동작구, 대방동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,7,"(37.5067997, 126.92913492678356)",37.5067997,126.9291349,기상청,37.4937,126.9228
121,WP1139481719,서울특별시,영등포구,신길동,20220212,2208,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
122,WR1139829009,서울특별시,영등포구,신길동,20220408,947,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
123,WQ1139577030,서울특별시,영등포구,신길동,20220301,906,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
124,WT1140170653,서울특별시,영등포구,신길동,20220611,1252,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
125,WO1139393435,서울특별시,영등포구,신길동,20220127,821,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
126,WQ1139586605,서울특별시,영등포구,신길동,20220302,1623,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
127,WQ1139677130,서울특별시,영등포구,신길동,20220314,2057,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
128,WS1139964401,서울특별시,영등포구,신길동,20220504,243,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
129,WS1140024210,서울특별시,영등포구,신길동,20220515,1140,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
130,WS1140044898,서울특별시,영등포구,신길동,20220519,1204,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
131,WS1140049985,서울특별시,영등포구,신길동,20220520,1147,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
132,WT1140155553,서울특별시,영등포구,신길동,20220608,1301,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
133,WO1139327764,서울특별시,영등포구,신길동,20220113,225,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
134,WO1139375783,서울특별시,영등포구,신길동,20220123,1729,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
135,WO1139386039,서울특별시,영등포구,신길동,20220125,1800,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
136,WO1139413678,서울특별시,영등포구,신길동,20220131,928,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
137,WP1139487562,서울특별시,영등포구,신길동,20220213,2228,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
138,WS1140043608,서울특별시,영등포구,신길동,20220519,522,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
139,WS1140083339,서울특별시,영등포구,신길동,20220526,1006,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
140,WT1140135911,서울특별시,영등포구,신길동,20220604,1802,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
141,WT1140171568,서울특별시,영등포구,신길동,20220611,1545,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
142,WT1140273896,서울특별시,영등포구,신길동,20220629,317,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
143,WQ1139601018,서울특별시,영등포구,신길동,20220304,1951,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
144,WS1140028311,서울특별시,영등포구,신길동,20220516,728,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
145,WS1140039088,서울특별시,영등포구,신길동,20220518,836,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
146,WQ1139781189,서울특별시,영등포구,신길동,20220330,1757,"서울특별시, 영등포구, 신길동","서울특별시, 영등포구",영등포구,서울특별시,"서울특별시, 영등포구",영등포구,서울특별시,26,"(37.5065214, 126.91191077679022)",37.5065214,126.9119108,기상청,37.4937,126.9228
147,WO1139345981,서울특별시,동작구,노량진동,20220117,730,"서울특별시, 동작구, 노량진동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,13,"(37.51261305, 126.9421239952394)",37.51261305,126.942124,한강,37.5249,126.9394
148,WQ1139589705,서울특별시,동작구,노량진동,20220303,305,"서울특별시, 동작구, 노량진동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,13,"(37.51261305, 126.9421239952394)",37.51261305,126.942124,한강,37.5249,126.9394
149,WQ1139671860,서울특별시,동작구,노량진동,20220314,655,"서울특별시, 동작구, 노량진동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,13,"(37.51261305, 126.9421239952394)",37.51261305,126.942124,한강,37.5249,126.9394
150,WQ1139725480,서울특별시,동작구,노량진동,20220321,1916,"서울특별시, 동작구, 노량진동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,13,"(37.51261305, 126.9421239952394)",37.51261305,126.942124,한강,37.5249,126.9394
